head_entity,tail_entity,probability
11520,13099,1.0
16434,15785,1.0
32087,10448,0.4375
26438,10184,0.4375
10799,11696,1.0
32088,12504,0.4375
12026,32413,1.0
12176,10257,0.96484375
13756,10068,0.4375
13626,12465,0.9999972
19321,28472,0.4375
11142,25163,0.71875
10257,26306,0.859375
16301,10425,0.859375
10425,10641,0.98259
28980,10005,0.999994
11727,15074,0.9993599
10664,17131,0.4375
30326,10411,0.4375
21727,10028,0.71875
14497,10156,0.859375
10006,11556,0.9999999
10690,10526,1.0
20841,10203,1.0
13705,10793,0.71875
24197,10999,0.9998291
10137,23504,0.96484375
11736,21268,0.4375
10022,19557,0.9296875
10527,10465,0.4375
16334,15436,0.4375
22105,25439,0.9999578
11165,15893,1.0
11355,15684,0.4375
15935,10122,1.0
17344,10061,0.71875
10145,15891,0.71875
32089,16844,0.96484375
12405,16588,1.0
10197,24062,0.964846
32090,17938,0.4375
12071,12953,0.4375
15319,21389,0.71875
10904,19898,0.4375
11320,25926,0.4375
15731,26363,0.4375
27724,10323,0.9296875
10974,10197,0.4375
10371,28677,0.4375
10006,24311,0.4375
12370,13721,1.0
10006,15906,0.4375
15136,10006,0.99780273
10925,10006,1.0
12122,10256,0.99719
12894,10485,0.4375
10874,11553,0.99121094
32091,11338,0.98700976
10108,10228,0.4375
12998,15536,1.0
11164,30130,0.9296875
31876,10122,0.859375
32092,26665,0.4375
10512,12329,0.9994507
19482,10535,0.9999997
12995,19007,0.9096318
10228,11522,1.0
11720,11609,0.71875
10430,11005,0.9998899
32093,10890,0.4375
10551,10693,1.0
10281,15868,0.9296875
13548,10022,0.4375
27963,10716,1.0
16205,10006,0.859375
28253,10079,0.443237
10006,14602,0.71875
16255,10281,0.9824219
19145,10370,1.0
10156,12830,0.99121094
10856,17501,0.4375
27690,10708,0.4375
30005,15831,0.4375
11287,24254,0.859375
24089,25839,1.0
11287,11100,0.96484375
10526,27392,0.96484375
10070,25449,0.4375
13207,10275,0.859375
11312,23351,0.4375
24422,25868,0.4375
10127,27783,1.0
28909,10795,0.4375
10711,13557,0.71875
10122,29977,0.71875
10969,16571,0.4375
10319,26082,0.8418615
10122,10396,1.0
12728,13625,1.0
31926,10006,0.4375
10122,10727,0.4375
18160,10049,0.99999905
12990,14221,0.9998627
21999,10526,0.9993973
11258,21958,1.0
19799,11717,0.4375
10425,23022,0.859375
11201,25986,0.99121094
10012,15281,0.71875
26029,11337,0.4375
22042,10815,0.4375
11269,16644,0.835349
10157,10245,1.0
32094,13106,0.4375
11092,10049,1.0
12494,12609,0.4375
10966,12674,1.0
14240,10815,0.9994632
12927,30072,1.0
17343,10281,0.99121094
10257,11512,1.0
26343,11748,0.859375
11520,11545,0.96484375
10072,11696,1.0
30475,22818,0.99780273
32095,11485,0.8635679
15218,10593,0.4375
10591,16215,1.0
11056,10419,1.0
11269,14830,0.998902
10228,13331,0.71875
17947,10723,0.71875
28292,10283,0.4375
15831,29098,0.4375
10751,13584,1.0
19953,10079,0.4375
12922,14427,0.4375
24284,10772,0.4375
15520,10397,0.9999998
22773,10377,0.859375
10006,35358,0.9824219
13055,12377,1.0
32096,19431,1.0
14584,10258,0.9296875
25462,10708,1.0
10419,21865,0.4375
25853,11084,1.0
13448,14627,0.4375
19440,11264,1.0
12113,16068,0.4375
25986,11201,0.9994507
14262,11017,0.99121094
18888,15754,0.859375
13445,13510,0.4375
15692,10854,0.4375
29589,10955,0.71875
27986,19268,0.4375
13629,10200,0.4375
13491,10666,0.4375
29643,10521,1.0
10716,12095,1.0
13061,15109,0.4375
12112,10858,0.859375
27468,10203,1.0
20253,19842,0.4375
19433,30341,0.4375
10203,15834,1.0
13530,12934,0.4375
32097,25870,0.4375
32098,10257,0.4375
25389,11337,0.859375
10879,10204,0.9994507
30364,25061,0.859375
32099,14789,0.4375
18154,13315,0.4375
10690,11885,1.0
13188,11823,0.9994507
32100,16151,0.4375
19598,10192,0.859375
32101,10425,0.71875
10039,33909,0.859375
27918,11334,0.99895453
11545,11245,0.859375
16259,16259,0.9296875
11337,22854,0.4375
10007,28791,0.9614152
28901,10471,0.859375
10258,11473,0.9824219
28584,19996,0.859375
20772,10036,1.0
18698,11164,0.71875
10999,15372,0.92482954
10266,10127,1.0
11101,10186,0.99633926
32102,10006,0.4375
10535,16795,0.9296875
28203,10708,1.0
10432,10007,1.0
18267,13385,0.9824219
28035,10708,1.0
10882,19547,0.859375
13508,10088,1.0
16021,10298,1.0
27982,10127,1.0
11858,10281,0.96484375
19178,17001,0.9998627
17991,10217,0.4375
11271,10127,1.0
10586,18302,1.0
13963,20231,0.4375
14362,28752,1.0
10471,14486,0.9995577
10012,11072,0.99560547
10425,15588,0.859375
10430,11836,0.99890137
26790,10006,0.4375
10107,26504,1.0
10079,10394,0.4375
10969,33814,0.4375
11292,10036,0.9824219
30878,10006,1.0
13340,12625,1.0
10419,17952,0.4375
20800,10049,0.71875
32103,22246,0.859375
12388,10793,0.99560547
10978,13282,1.0
10006,32889,1.0
10323,22942,0.96589017
10714,12296,0.9999914
10307,28025,0.9994507
29554,10582,0.4375
10030,28024,0.859375
10526,10690,1.0
10006,28211,0.96484375
10006,29883,0.859375
10156,25242,0.4375
16321,10969,0.4375
11959,12577,0.4375
14466,10039,0.9994507
11715,10507,1.0
11060,10006,1.0
10453,10798,0.4375
15822,13191,0.9999934
10799,11953,0.71875
10957,11748,0.4375
22591,12590,0.9824219
31831,12490,0.4375
10381,33617,0.9999997
26540,10096,0.4375
25172,12927,0.2655518
32104,10006,0.4375
11363,10699,1.0
32105,10006,1.0
10338,11255,1.0
32106,10006,0.96484375
11378,12125,1.0
13211,29199,1.0
32107,12957,0.859375
12940,10845,0.4375
10005,29068,0.99121094
29318,11322,0.4375
13489,16139,0.99993134
12754,10036,0.99972534
10141,20833,1.0
10006,27886,0.99780273
10258,28944,0.859375
18143,17050,1.0
10007,31278,0.4375
20964,12993,0.11928441
10934,27992,1.0
10258,15744,0.96484375
10339,17002,1.0
14807,10107,1.0
28161,10338,1.0
27310,10708,1.0
10286,30452,0.4375
16270,10396,0.4375
16230,11153,0.4375
26638,10903,0.4375
10874,18507,0.4375
32108,10006,1.0
13442,12802,0.859375
29229,10393,0.4375
11143,11444,0.859375
14768,10799,1.0
18998,10815,0.4375
13182,10006,0.4375
11217,14169,0.4375
10750,14697,1.0
21102,10226,0.99999976
25612,14474,0.4375
32109,10978,1.0
11217,13955,0.99560547
13222,15611,0.859375
27267,10005,1.0
12624,18502,0.4375
19508,19543,0.859375
15038,10227,0.859375
10432,15356,1.0
31315,10006,0.4375
20287,10013,1.0
27876,10419,0.4375
15356,10689,0.859375
10258,10476,0.96484375
24280,10157,0.96484375
13842,10072,0.71875
10123,12673,1.0
11118,11295,1.0
11875,10453,1.0
26491,13347,1.0
13972,14068,1.0
10281,26644,0.9296875
26238,25929,0.4375
15935,10226,0.99999535
11959,10517,0.4375
10005,19611,0.71875
11358,23014,0.4375
26014,25711,0.4375
12901,10078,0.71875
10134,11457,0.859375
15050,26061,0.71875
29516,10006,1.0
12181,25732,0.96885234
15935,14890,0.4375
13751,23520,0.4375
10006,12263,0.999364
12845,11001,1.0
22958,10061,0.4375
10977,10535,0.859375
16276,10123,0.859375
25550,32179,0.4375
11363,12138,0.9999992
22119,10157,0.9976116
10929,25689,0.4375
15400,11439,0.95901424
10217,14414,0.4375
10049,28678,0.4375
12232,28311,0.71875
16000,10005,0.4375
10141,27251,0.9995567
20333,10028,0.96484375
11929,14232,0.9989546
32110,16259,0.99998933
30059,10485,0.4375
30515,10448,0.4375
13485,17000,0.99756616
14194,12026,0.859375
10349,15196,1.0
12934,24178,0.4375
10535,16887,1.0
28217,10349,0.859375
10006,10849,0.859375
14049,11414,0.859375
27531,10958,0.4375
14580,10758,0.96484375
11772,10006,1.0
25729,11118,1.0
10203,24644,1.0
10250,11836,0.99560547
14926,15437,0.4375
25145,12556,0.96484375
10684,11923,1.0
32111,10006,0.4375
13830,14081,0.9914451
11042,14277,1.0
15788,17712,1.0
10005,14260,0.98943263
12285,11457,0.859375
10192,11329,0.9296875
10969,12460,0.859375
10137,26402,1.0
10122,31239,0.4375
11753,12377,1.0
11750,10856,0.4375
10982,26691,0.4375
32112,15832,0.4375
32113,24182,0.4375
15183,25447,0.859375
19980,10323,1.0
25608,11338,0.859375
13977,11169,1.0
10122,33050,0.4375
10453,27531,0.4375
24172,10148,0.4375
32114,10419,0.4375
10978,16480,1.0
23013,16553,1.0
12061,18805,0.98028487
10431,14350,0.4375
10448,26103,0.4375
11053,13842,0.4375
12754,24752,0.96484375
25781,10386,0.96484375
10854,11028,0.9999957
13610,12515,0.9296875
19129,27715,0.96484375
10913,24769,0.859375
11417,16349,0.99780273
12270,12862,0.9999999
11361,16762,0.4375
10432,10192,1.0
31946,10006,0.4375
10381,17431,0.859375
10733,32378,1.0
32115,10006,0.71875
32116,10889,1.0
19359,10137,1.0
11902,13441,0.99992055
10141,12977,0.9961749
10122,27138,0.9296875
27376,19052,0.859375
10015,27688,0.4375
10059,26044,0.96484375
12798,15393,1.0
13674,10063,1.0
32117,12659,0.859375
11165,26821,0.71875
10228,22211,0.99998283
11619,10119,1.0
27700,15935,0.4375
12898,11800,0.96484375
30740,10708,0.99121094
10880,11375,0.9824219
14059,10432,1.0
12170,10006,1.0
26479,14970,1.0
25284,10513,0.9296875
10371,13235,0.8689175
11028,31658,0.859375
15389,32767,0.96484375
32118,18549,0.4375
11118,26338,0.4375
32119,10485,0.4375
32120,10006,0.71875
14629,16952,1.0
11363,10537,1.0
16624,14375,1.0
28029,11747,0.99780273
10349,27520,0.859375
11363,10022,1.0
32121,10141,0.9987276
10058,13151,1.0
10137,33847,0.86184716
10198,15805,0.4375
25166,12846,0.9296875
10853,31890,1.0
13416,19407,0.71875
25791,15405,0.99998283
10521,26222,0.4375
11461,17759,0.859375
10714,20228,0.9999997
15826,10012,0.71875
29670,15449,1.0
10036,25922,0.9994507
30732,13719,1.0
11722,12053,0.9994233
13000,12786,0.4375
10122,10892,0.4375
23344,10006,0.4375
10157,15077,0.71875
10172,10851,1.0
10505,10324,0.9999607
24493,10061,0.4375
32122,11645,0.99999934
14546,10815,0.9296875
12822,10922,0.859375
13212,12073,0.71875
12329,10030,0.99121094
11708,10845,1.0
19198,10666,0.99121094
10419,10753,1.0
15935,10226,0.99999535
15523,10006,0.71875
13306,10606,1.0
13510,13445,0.4375
10107,10016,0.8431263
32123,17973,0.964846
10690,16157,0.99999785
27170,11860,0.9999999
19889,11476,0.99999994
32124,15973,0.859375
12065,10107,0.9937396
15720,12199,0.4375
32125,10006,0.4375
10520,14661,0.859375
24549,10485,0.4375
10257,31539,0.4375
21203,10811,1.0
10432,10779,1.0
12878,13241,1.0
14390,12468,1.0
10122,18654,0.859375
10006,30272,1.0
14012,27265,1.0
10182,10913,1.0
16139,14474,0.71875
32126,19634,0.97698164
10666,17428,0.99121094
12053,12762,1.0
15322,10049,1.0
25163,11626,0.4375
12941,11275,0.99996567
13117,25877,0.4375
10097,18552,0.4375
10464,13736,0.4375
30906,10233,0.859375
14560,15653,1.0
10965,12796,0.99121094
11013,10349,0.9999974
32127,10006,0.859375
10157,23974,1.0
10227,26377,1.0
29182,16619,1.0
10118,24183,0.4375
32128,11263,0.96484375
19670,14985,0.9179574
32129,10633,0.4375
13834,10359,0.71875
10141,15905,0.9296875
30414,10683,0.99967694
10371,28290,1.0
23636,10386,0.71875
10397,13458,0.3367188
11353,10057,0.99780273
10072,10228,0.859375
11484,10409,0.96484375
28892,10993,0.4375
30041,19440,1.0
10727,10122,0.4375
15590,10006,0.859375
10786,32673,0.4375
29172,10723,0.99780273
16323,10036,0.99560547
10526,13740,1.0
14650,10006,1.0
29598,10966,1.0
10281,26906,0.859375
12127,10929,1.0
10122,26129,0.9944748
32130,10520,0.99121094
18479,10073,0.4375
11706,20924,0.99999994
22624,24805,0.4375
10453,15003,0.859375
32131,20918,1.0
10535,10959,0.96543133
12762,10497,0.859375
14633,10309,1.0
16438,10782,0.4375
11118,11369,1.0
14938,14320,0.71875
20869,10370,0.9906129
10453,21157,0.4375
10203,33977,1.0
10218,16383,0.99560547
10339,21955,1.0
12927,25418,1.0
23409,11169,0.96484375
11836,10666,1.0
25609,10157,1.0
32132,11042,1.0
18790,10840,0.71875
10346,10068,0.4375
32133,10130,0.99121094
32134,23956,0.4375
10761,13456,1.0
18940,12490,0.859375
27675,11545,0.9296875
11550,11992,0.4375
11551,10535,0.99999994
10324,22433,0.9296875
10272,14280,0.9947683
11221,18357,0.859375
10708,14955,1.0
25764,10451,0.99121094
11410,16351,0.96484375
32135,13013,0.99121094
10016,10598,1.0
11823,21173,0.4375
10332,10028,0.9999957
10204,14022,0.99890137
11814,20141,0.65576166
13091,10141,0.71875
10587,10521,0.4375
15969,23186,1.0
32136,11558,0.4375
22369,27161,1.0
15886,14054,1.0
15731,11822,0.4375
10012,12694,0.9889242
10063,28806,0.859375
10729,10061,1.0
12388,10397,1.0
10271,21867,0.71875
10036,11412,0.96484375
32137,10006,1.0
10020,13483,0.99560547
27112,15444,0.9640929
32138,10422,0.71875
30187,11042,1.0
10871,11490,0.99977386
16068,10039,0.859375
11339,27818,0.859375
10834,11491,1.0
11836,10281,0.9998627
28288,10119,0.96994686
10006,11862,0.71875
32139,10006,0.71875
13501,10370,0.859375
14890,12288,0.71875
10969,22402,0.4375
14733,10282,1.0
15226,15283,0.6749979
26029,10381,1.0
10974,19013,0.4375
10432,10006,1.0
10938,19003,1.0
12658,11624,0.9296875
11520,13160,0.9976147
10122,13504,0.4375
25636,10006,0.859375
10716,28690,1.0
32140,30035,1.0
32141,11224,0.96484375
10006,17141,0.4375
31089,11430,0.4375
12809,17550,0.95942634
11877,10377,0.9999999
10430,10593,1.0
11959,27333,1.0
26670,10711,0.4375
10912,10107,0.99530715
14857,11550,0.4375
10033,16628,1.0
26598,16832,1.0
11524,10036,0.9999989
10171,11822,0.4375
32142,12011,1.0
16026,19970,0.85615486
11338,10006,0.99121094
12334,18008,0.71875
10226,17771,1.0
32143,10754,1.0
11477,11337,0.4375
10022,28874,0.9824219
32144,10006,0.4375
10754,34976,0.4375
10096,25408,1.0
10148,10288,0.4375
10049,14296,0.99890137
10127,16924,0.4375
24597,10033,0.71875
16287,10323,0.9915879
28063,18217,0.9999927
10819,10537,0.4375
10720,10006,0.4375
25618,10006,1.0
10118,13844,0.98413694
32145,10006,0.99999785
26609,12358,0.859375
10073,20743,0.71875
13176,13148,0.4375
27990,10485,0.3587059
11485,24429,1.0
31649,10708,0.99121094
29537,10092,0.4375
24850,10061,1.0
10411,13174,1.0
13211,14872,0.9999998
31165,10059,0.9998627
10256,15405,0.859375
10157,12315,1.0
10072,14011,0.859375
32146,10073,1.0
32147,24137,0.4375
10049,25458,0.99780273
26806,14378,0.9994507
11324,11291,0.4375
10203,14212,0.4375
32148,12536,0.4375
19761,14941,0.4375
13365,17877,0.9989293
32149,10006,0.71875
10793,10211,0.4375
25967,14427,0.9961775
21095,10425,0.859375
11928,14708,0.71875
26152,10001,0.96484375
10714,19277,0.9759332
25556,10453,0.9296875
32150,10229,0.96484375
11220,14590,0.4375
10666,23098,0.4375
10684,10387,0.4375
10059,24803,0.4375
22118,10061,0.71875
13792,10006,0.9296875
10107,11940,0.9585256
32151,14533,0.4375
10228,21336,0.99999994
28519,11169,1.0
10377,13290,1.0
10758,20742,0.4375
11591,14277,1.0
11053,29568,0.99780273
16436,10096,1.0
16253,12808,1.0
19138,11363,0.4375
25350,21249,1.0
10172,21023,0.4375
22957,10061,0.958758
10072,19158,1.0
10526,24296,0.999853
15177,10349,0.9296875
12537,10639,0.71875
10006,11856,0.71875
16259,10564,0.93530095
19844,11042,1.0
10073,13723,0.859375
13288,16534,0.98411816
25483,10036,0.4375
26279,10535,1.0
11291,13657,1.0
10854,11164,0.9999999
30817,11118,1.0
13951,10092,0.859375
25737,15337,1.0
10717,14368,0.4375
31275,10708,0.9994507
11910,12235,0.9296875
10250,27096,0.859375
10858,10504,0.9994507
25163,10250,0.9296875
10534,10079,0.99890757
32152,13720,0.4375
17708,10229,0.4375
11105,27923,1.0
25464,10381,0.859375
10036,11923,0.9911284
12213,11545,0.9824219
13539,10005,1.0
12612,10022,0.4375
13319,10281,0.859375
27454,10057,0.859375
10958,10097,1.0
10585,10542,1.0
26904,10169,0.859375
10260,10453,0.99996567
32153,10217,0.4375
10005,29005,0.97398275
10462,17757,0.4375
10799,10045,1.0
14583,20065,0.31757537
12029,13873,0.99121094
32057,10396,1.0
10096,10350,1.0
10574,12120,0.859375
10512,13222,0.859375
11083,28313,0.98865914
23531,10323,0.98655236
10964,22202,0.4375
14547,10323,0.9998796
10226,15976,0.99999255
23504,10141,0.96484375
14012,16219,0.9999981
10349,12818,1.0
15754,18888,0.4375
29568,10815,0.99996984
10012,25728,0.859375
10049,12814,0.9904794
23856,12811,1.0
10650,10613,0.9824219
10526,17082,1.0
10006,26382,0.859375
10204,33600,0.859375
11713,10086,0.99780273
10260,33969,0.859375
10323,10044,0.99986315
11666,13370,0.71875
12100,10092,0.99996567
32154,10006,0.4375
17831,11310,1.0
11408,13505,0.4375
14560,15179,1.0
20869,21541,0.4375
10258,26499,1.0
18594,13024,0.9296875
14402,10258,0.96484375
14759,12638,1.0
32155,10006,0.4375
27013,10006,0.96484375
11729,14054,0.4375
29515,10849,0.859375
10258,13183,0.96484375
10058,10580,1.0
11210,22572,1.0
29089,13227,0.859375
11165,10332,0.859375
24433,10036,0.9824219
31253,10419,0.4375
22400,10377,0.859375
10059,23880,0.4375
11959,11094,1.0
12436,10414,0.4375
29430,10422,0.4375
29354,23705,0.4375
12993,13725,0.859375
10651,11788,0.9892034
10006,15590,1.0
13732,10118,0.71875
14705,11415,1.0
11197,10104,0.9999519
20244,15829,1.0
16311,10157,1.0
12568,10217,0.4375
32156,23314,1.0
32157,10271,0.71875
11338,12098,1.0
32158,20000,0.4375
10006,26680,1.0
13244,10526,0.99780273
10544,19804,1.0
10006,27768,0.96484375
10714,15886,0.9999957
10286,28798,1.0
14326,12940,0.4375
10485,19035,0.9999999
12845,19918,1.0
11407,14431,0.4375
30967,10286,0.4375
11886,31886,0.9999999
11337,20940,0.99999785
10307,10006,0.9999972
10537,10204,0.6165464
32159,11823,0.4375
14169,11217,0.4375
15303,10535,0.96484375
28184,13355,1.0
10123,13269,0.4375
10271,26659,0.71875
10504,10233,1.0
15780,16192,0.4375
10370,15073,1.0
29559,10969,0.859375
25404,21560,0.99833834
11180,11862,0.8637718
28581,10141,0.96484375
10204,25142,0.71875
10049,10732,0.71875
10127,11753,1.0
13391,10323,0.9999954
23623,12907,1.0
31919,10073,0.9296875
14836,10461,1.0
10323,12492,1.0
32160,10096,0.71875
15588,10896,0.99999946
13631,12145,0.40129605
24388,10051,1.0
10836,12168,0.4375
14308,15391,0.68404776
13536,10716,1.0
30128,13937,0.4375
10005,16915,0.4375
10007,21104,0.4375
10928,29034,0.4375
15720,15048,0.4375
32161,10227,1.0
11257,10867,0.9967272
32162,10624,1.0
32163,10286,0.4375
11581,11092,1.0
10339,15789,0.99999994
10425,11836,0.99996644
14127,27915,0.4375
12723,10049,1.0
13385,13040,0.4375
10122,26387,1.0
31190,10286,0.4375
32164,30493,0.4375
32165,11242,1.0
12754,13799,0.99121094
10141,14931,0.71875
13840,13527,0.4375
24390,15405,0.4375
32166,10049,0.4375
32013,12927,1.0
10281,10007,0.4375
10485,10657,0.995836
11277,10170,0.71875
13211,30851,0.9999998
32167,10006,0.859375
11363,10957,1.0
11823,33229,0.4375
15637,11017,0.96484375
11766,10263,0.4375
10005,18201,0.98474777
10170,10227,0.4375
13545,17962,1.0
30258,27390,0.9296875
27436,10208,0.4375
11363,10591,1.0
13624,23178,0.96484375
22253,18116,0.71875
32109,10978,1.0
10006,29721,0.9824219
11881,30249,0.71875
21638,10119,1.0
18268,10354,1.0
10574,10520,1.0
10716,11582,1.0
11180,11998,1.0
10324,11267,1.0
21978,10438,0.4375
13352,10999,0.859375
31914,10451,0.71875
10754,14476,0.99780273
10752,10119,0.9824219
17744,19138,1.0
10079,10786,1.0
10040,26144,0.71875
15108,11080,0.8639632
32168,10761,0.9999998
15652,10298,1.0
32169,10049,0.4375
32170,13789,1.0
32171,10006,0.859375
10028,16260,1.0
12927,11959,0.4375
14494,25595,0.98084486
17307,10461,0.24867412
10811,10184,1.0
10890,32093,0.4375
10205,15283,1.0
13662,12048,1.0
10006,30109,1.0
10324,30469,0.71875
13296,13153,1.0
10059,10051,0.4375
11454,10036,0.9999997
10006,10349,0.99121094
10582,10036,0.99560547
10015,30713,0.4375
15766,10141,0.99121094
10535,10108,0.859375
14099,15827,0.4375
10218,27102,0.9296875
16931,10006,0.99560547
32172,10072,0.4375
10430,29839,0.71875
10535,15292,0.71875
10111,10122,0.99970883
27227,12474,0.4375
24636,10208,0.4375
25839,11365,1.0
27011,13315,1.0
15474,25414,0.859375
32173,10006,0.4375
10107,12177,1.0
16348,22628,1.0
12026,32086,1.0
27179,12276,0.97531253
10264,22367,0.4375
10430,11071,0.9296875
27532,18836,0.4375
29683,10229,0.4375
24479,11889,1.0
10323,14255,0.999931
30895,10092,0.859375
13703,10022,1.0
10607,10012,0.96484375
26820,11902,1.0
10856,12388,0.86013705
28179,10036,0.96484375
14467,11831,0.99890137
15674,10323,0.9998799
12185,11804,0.859375
11454,11355,0.4375
32174,10006,0.4375
26928,14914,1.0
10061,22154,1.0
10497,13240,0.859375
32175,18708,0.859375
32176,24978,0.4375
10243,13695,0.4375
15386,12941,0.4375
10333,10156,1.0
10049,26516,0.9920736
11007,10215,0.9694325
15740,10377,0.859375
28455,11153,0.4375
10006,13065,0.4375
10122,27730,0.96484375
24909,13281,1.0
32177,10141,0.71875
12276,10006,0.99999994
27090,10036,0.71875
29918,10683,0.9924906
12822,10233,0.9998627
23346,10022,0.4375
12131,18019,0.859375
10593,14299,1.0
10217,31247,0.4375
16181,11295,0.96484375
10409,13883,1.0
10213,10006,1.0
10116,10096,1.0
11245,10006,0.96484375
16420,20862,0.4375
14993,17105,1.0
12992,14758,0.99121094
10656,10304,0.859375
28829,10049,1.0
11118,10825,1.0
24019,15866,0.4375
10877,21623,0.4375
12871,10281,0.96484375
10036,26361,0.71875
10332,10521,0.4375
15020,17392,0.859375
32178,12998,0.4375
12377,13503,0.9999927
11363,12224,1.0
10092,11294,0.4375
10184,26438,0.4375
18928,15094,0.9999614
10716,11036,1.0
14885,12012,0.4375
10414,14714,1.0
10141,26069,0.4375
32179,25550,0.4375
16368,10900,0.4375
26290,10243,1.0
12625,10397,0.9999957
27154,10083,0.929692
11363,15448,0.9999514
10036,20985,0.859375
10033,24523,0.71875
14598,13031,1.0
21000,10033,0.982423
10058,14627,0.96484375
15903,23112,0.4375
11894,10574,0.4375
10535,20673,0.7041862
32180,21604,0.9999934
14788,18873,1.0
10596,14510,1.0
12249,10107,1.0
15430,15205,1.0
29864,10061,1.0
11164,12574,0.9994507
13380,10262,1.0
28184,26875,0.99999934
14012,22621,0.9996565
10177,14012,1.0
32181,10006,0.71875
23175,10323,0.99997884
21190,16814,0.859375
32182,10520,0.4375
11338,10049,1.0
10955,28838,1.0
11338,29335,0.99782354
10582,13934,1.0
10107,14746,1.0
32183,10271,0.71875
15836,16488,0.71875
10448,10008,0.9996551
10203,15922,0.71875
19244,15305,1.0
15635,12421,0.71875
11064,10204,0.393777
11629,10083,0.99966884
11940,15038,1.0
10033,16969,0.859375
26048,10006,0.96484375
32184,10257,0.859375
10349,15205,1.0
10072,11829,0.99121094
10250,13675,0.859375
11142,29110,0.859375
11363,14424,1.0
17705,11042,1.0
32185,10349,0.859375
10757,25665,1.0
10012,26937,0.859375
28328,11928,0.99999994
32186,10006,0.4375
10006,14913,0.6854216
25703,19579,1.0
10006,10641,0.9999999
27223,10051,1.0
29195,12135,0.71875
10137,27513,1.0
27768,10393,0.859375
10425,25431,0.99121094
11498,20342,1.0
11295,27070,0.859375
19968,13220,0.4375
10977,10006,0.71875
25562,10005,1.0
18636,13674,0.4375
11940,10399,0.71875
13152,12642,1.0
32187,10006,0.4375
15899,23551,0.4375
10551,16389,0.54261357
14429,10844,0.9998627
10323,25586,1.0
32188,10119,0.19807306
10105,10978,0.99291563
10160,12737,1.0
10419,26531,0.859375
16144,21007,1.0
14502,10227,0.9998627
11520,10136,0.859375
11017,35224,0.859375
25840,10096,0.98875856
12306,10006,1.0
10203,17382,1.0
13955,10246,0.71875
23802,14805,1.0
10432,18008,1.0
15737,10006,0.859375
12102,14918,0.96484375
10647,13150,0.859375
11651,11028,0.4375
30695,10286,0.4375
30040,16305,0.4375
14729,17662,0.71875
11804,10246,1.0
10323,22429,1.0
24479,18869,1.0
10001,26152,0.9963975
27634,23486,0.4375
12862,10049,0.859375
10079,18474,0.4375
15648,11565,1.0
25267,15204,0.71875
10204,14941,0.71875
31952,12740,1.0
19683,30575,1.0
13505,10258,0.99780273
32189,13626,0.4375
26279,10349,0.9767517
32190,10006,0.96484375
14027,10008,0.4375
13160,14645,0.71875
10036,29872,0.9296875
10536,10007,1.0
11759,17505,0.9824219
24049,10999,0.99780273
10520,33229,0.859375
26286,12026,1.0
21080,10723,0.71875
10006,32567,0.859375
10485,24454,0.859375
20660,10565,1.0
11513,10377,0.999995
26625,19685,1.0
18915,10708,1.0
32191,18332,0.9296875
13076,24893,0.99999607
32192,10058,1.0
