head_entity,tail_entity,probability
12740,13614,0.70929325
13826,12253,0.8927088
10963,11471,0.91876966
12455,13162,0.5258777
10660,10148,0.20013909
15883,10112,0.8927088
10945,24858,0.70929325
11601,18379,0.53369933
11808,14619,0.70929325
11922,16591,0.70929325
11101,13641,0.8927088
12763,10604,0.102632985
17017,12652,0.43450397
15978,18379,0.28341556
11258,10084,0.70929325
14939,16514,0.3392676
13084,13084,0.5258777
10592,11634,0.8927088
12295,17065,0.40778446
21823,10189,0.70929325
14685,14685,0.5258777
12035,19662,0.70929325
12548,15082,0.8927088
21658,22536,0.5258777
10262,15252,0.5840762
10913,16798,0.20194532
13205,10050,0.70929325
14715,23273,0.8927088
22953,11172,0.70929325
17433,23073,0.8927088
10703,15796,0.83645886
11779,16169,0.12998821
14782,10578,0.70929325
19943,10316,0.24041097
15882,24495,0.5258777
10842,10425,0.13927382
17258,22043,0.70929325
11948,11865,0.71634305
10171,10709,0.5412964
14566,15207,0.70929325
11492,20085,0.70929325
19234,10882,0.8927088
11174,18375,0.70929325
14144,10718,0.30131888
13615,15637,0.70929325
23154,16276,0.8927088
13648,17985,0.5258777
15474,12099,0.70929325
15898,14478,0.70929325
11055,16889,0.70929325
13179,11392,0.2613517
13580,19303,0.70929325
13943,16319,0.70929325
12730,12872,0.70929325
22776,19231,0.70929325
12456,11594,0.70929325
10801,12757,1.0
10775,18734,0.8658561
15674,18271,0.8927088
21069,11480,0.8927088
12369,11180,0.70929325
10758,12479,0.8927088
13792,17401,0.8927088
10355,10348,0.5462426
15978,22518,0.70929325
11623,11623,0.5258777
12717,15432,0.8927088
10644,16470,0.8927088
10352,18972,0.8927088
21876,11076,0.8927088
18626,24476,0.8927088
17094,20298,0.70929325
12608,12777,0.8927088
10016,19101,0.70929325
11004,19743,0.58322537
12367,12869,0.70929325
11899,11471,0.6306876
10343,14121,0.70929325
13208,13208,0.5258777
14709,13327,0.70929325
11606,10686,0.23884983
10985,24007,0.32382748
18373,19378,0.20373932
13149,12043,0.70929325
15340,10967,0.8927088
10388,13427,0.84292495
11058,12923,0.105240025
22508,10829,0.70929325
10525,10659,0.7651453
20633,16455,0.8927088
17061,14100,0.70929325
19349,20836,0.70929325
12716,17835,0.70929325
13090,21370,0.29123718
17728,12588,0.70929325
14241,13556,0.8927088
20768,20768,0.5258777
11072,22537,0.70929325
22602,13101,0.8927088
10517,11069,0.16115509
11155,15252,0.25845975
15457,20114,0.40695626
24066,12045,0.8927088
19795,13000,0.9843766
10881,17023,0.48287314
16818,11831,0.70929325
21783,10399,0.70929325
11122,10342,0.70929325
11495,10250,0.47271886
16998,14062,0.70929325
11638,12547,0.8730785
11000,16982,0.8927088
11107,11801,0.50894105
15141,22322,0.70929325
11270,15790,0.3074303
18612,11750,0.70929325
10660,17483,0.19091819
12035,10281,0.46880826
13273,16524,0.70929325
20992,11606,0.70929325
23601,18199,0.70929325
10676,11686,0.38536087
10689,12984,0.8927088
21388,17459,0.70929325
13383,11422,1.0
14819,10701,0.89085
14510,14715,0.70929325
14677,22536,0.5258777
13422,12840,0.70929325
12051,24722,0.9843766
21034,10147,0.5258777
10504,21666,0.8927088
13006,11839,0.36380526
20798,12807,0.70929325
12091,12508,0.70929325
11864,11686,0.41025364
11332,16097,0.5961155
10758,18796,0.70929325
13355,23779,0.70929325
18801,10399,0.70929325
11324,19848,0.70929325
16921,11301,0.70929325
10187,23702,0.24503988
16081,16081,0.5258777
10352,10299,0.23569964
10333,10396,0.8927088
12464,12263,0.86424035
19486,13681,0.70929325
13500,13362,0.70929325
12848,19596,0.22765608
19213,10475,0.70929325
11614,23397,0.31575587
12294,24290,0.20729122
22234,15418,0.70929325
13638,10457,0.105240025
17895,24473,0.5258777
17326,10455,0.8927088
11095,18975,0.105240025
12337,12188,0.6190384
17032,16067,0.70929325
13052,16478,1.0
10374,12599,0.70929325
13645,13141,0.70929325
10961,12791,1.0
17298,10147,0.5258777
10278,12256,0.70929325
15437,10900,0.70929325
15460,15457,0.22436893
18839,11082,0.23090291
12647,11493,0.5377782
10538,19080,0.21425511
11523,10473,0.2495892
22002,11237,0.70929325
10881,17826,0.12280371
10724,14239,0.70929325
10659,13843,0.8927088
10163,22188,0.8927088
19241,10312,0.70929325
11299,11831,0.20373932
11264,10639,0.70929325
13731,16824,0.70929325
15971,20166,0.19091819
14053,20420,0.102632985
18813,11547,0.70929325
10016,13994,1.0
12178,16451,0.5732388
17845,10195,0.70929325
10288,11329,0.24503988
19918,10566,0.70929325
20930,18692,0.70929325
11475,14792,0.36864293
12720,21943,0.70929325
14186,19556,0.70929325
10216,24531,0.24503988
10649,13028,0.70929325
11977,23075,0.12036487
11685,14533,0.48658273
20532,13766,0.70929325
10260,13362,0.70929325
21049,22909,0.70929325
20652,12218,0.24503988
11523,10083,0.37990475
16539,17988,0.70929325
11551,19750,0.70929325
12271,10276,0.8927088
17509,17081,0.70929325
12206,10038,0.70929325
13543,23698,0.8927088
18527,16756,0.70929325
20779,15471,0.34246215
18572,11967,0.21425511
10021,12288,0.70929325
10922,20094,0.70929325
17759,13369,0.8927088
13873,20508,0.70929325
13956,16685,0.8927088
16464,12630,0.5258777
17758,22792,0.70929325
11403,23180,0.21596782
17599,16880,0.8927088
10517,10867,0.70929325
13008,15695,0.31340376
12863,14213,0.39594677
10959,12725,0.23411037
20147,15925,0.70929325
23152,11217,0.8927088
12721,14058,1.0
12346,11975,0.32721275
15330,16787,0.24503988
15186,10393,0.8927088
10826,13812,0.110378295
10784,19322,0.21936034
18503,18503,0.8927088
21801,11733,0.70929325
10701,12968,0.70929325
10780,18082,0.52534795
16117,13250,0.70929325
10330,23609,0.798517
10156,23802,0.17941149
12552,13383,0.70929325
11523,17784,0.5111883
10608,15124,0.23727943
13546,19199,0.8927088
12754,12897,0.9843766
11977,13512,0.34140158
15308,14470,0.70929325
16006,12336,0.9843766
21000,21000,0.5258777
17855,16478,0.5258777
10723,10308,1.0
12914,11026,0.28604853
11189,17735,0.18903482
11729,19482,0.2495892
10834,10693,0.39070675
10654,16934,0.9843766
13032,15573,0.70929325
12536,13619,0.70929325
13132,10356,0.5258777
17314,10425,0.5258777
10981,11407,1.0
12525,13020,0.115418695
13464,10476,0.70929325
10108,12257,0.4890272
19781,15569,0.70929325
10639,14187,0.63771623
10323,23987,0.3305553
23475,21798,0.5258777
12307,11251,0.70929325
10169,16097,0.35788086
19005,14206,0.8927088
13882,11474,0.70929325
11620,20671,0.20552123
12137,11151,0.96121615
17701,13225,0.70929325
14584,11862,0.70929325
10667,18543,0.70929325
13015,20147,0.20013909
12872,10263,0.70929325
11234,12421,0.70929325
14556,14566,0.70929325
12261,15985,0.70929325
11155,21883,0.70929325
12843,18027,0.5258777
10748,12659,0.2599097
15609,14028,0.8927088
11846,13334,0.530078
17163,12920,0.70929325
13309,10688,0.15477857
21095,19016,0.5258777
11107,21936,0.33166015
16101,13153,0.24656503
19493,14791,0.70929325
10803,23743,0.48349503
23398,13141,0.70929325
11775,10396,0.8235484
21381,11547,0.8927088
11648,16029,0.70929325
16321,24619,0.5258777
11182,15353,0.70929325
15527,12704,0.110378295
14896,10167,0.70929325
17548,11096,0.8927088
15363,23378,0.8927088
13284,11567,1.0
17867,14161,0.70929325
13775,12085,0.22104043
12251,12257,0.8927088
18868,17749,0.32382748
22172,14387,0.8927088
12864,23271,0.18522738
21602,12151,0.70929325
16625,13557,0.70929325
21499,20420,0.70929325
14712,20650,0.18330292
12754,12984,0.49740928
14968,13813,0.6149125
18505,18393,0.70929325
15609,10691,0.70929325
13072,13631,0.8927088
11228,12168,0.8927088
10737,11395,0.70929325
11939,19520,0.70929325
14582,10917,0.70929325
23554,16804,0.5258777
23532,20871,0.8927088
14645,12104,0.70929325
16483,11650,0.70929325
11277,18726,0.70929325
11206,10433,0.27535564
18868,18235,0.76918525
16242,12999,0.24196295
12406,20224,0.23090291
15283,19702,0.8927088
11133,16845,0.70929325
10172,11862,0.8927088
11519,20742,0.31340376
11241,14728,0.70929325
12044,14314,0.70929325
16029,13293,0.70929325
12801,12801,0.5258777
10500,10478,0.23727943
13436,20114,0.5258777
11303,12931,0.70929325
15320,11771,0.70929325
23804,13008,0.70929325
10367,14495,0.9843766
15253,23263,0.2794163
16122,20354,0.8927088
14215,15252,0.31340376
10604,15513,0.24503988
11687,10154,0.8927088
21049,11728,0.8927088
14851,11523,0.70929325
12166,11905,0.70929325
16722,17985,0.5258777
10741,10078,0.70929325
22233,13931,0.70929325
15135,10753,0.8927088
11689,16717,0.30131888
22190,13463,0.70929325
16568,20726,0.13927382
14504,20597,0.70929325
12067,13862,0.14603025
12251,11921,0.70929325
13510,11851,0.70929325
19626,15683,0.70929325
12503,14474,0.70929325
20557,21794,0.8927088
12292,15817,0.70929325
18319,12847,0.70929325
19978,10545,0.70929325
20037,20037,0.5258777
13177,16991,0.45602906
10556,13842,0.4594523
22759,19754,0.70929325
21326,16126,0.70929325
13384,13384,0.5258777
11476,10521,0.70929325
11868,13141,0.84704477
14188,19597,0.8927088
11324,10175,0.70929325
15567,14432,0.8927088
12472,11876,0.70929325
19479,14295,0.8927088
13048,13382,0.22270991
23698,11756,0.70929325
10222,20423,0.46148518
13102,10564,0.8927088
13848,16904,0.70929325
16150,24660,0.7211938
11025,11939,0.87520736
14261,16071,0.70929325
12188,10062,0.70929325
10660,13836,0.9103647
12131,13873,0.21596782
11109,24701,0.8927088
10873,10926,0.8927088
14354,22083,0.5258777
16089,16089,0.5258777
19097,14605,0.70929325
14174,17023,0.70929325
13048,11993,0.4746527
21475,10223,0.8927088
15319,10263,0.9843766
13362,23856,0.70929325
13985,13004,0.70929325
15466,12038,0.70929325
18428,13063,0.8927088
20377,18123,0.70929325
11614,14179,0.40361726
11799,15904,0.70929325
12968,11818,0.70929325
10352,21395,0.70929325
23910,13036,0.70929325
20594,16719,0.70929325
23721,10581,0.8927088
11332,16051,0.49084583
23240,22525,0.5258777
17316,20927,0.26984268
11082,18765,0.34246215
22157,17069,0.8927088
10163,24696,0.95260084
16318,24294,0.8927088
10478,10892,0.70929325
18313,13205,0.23727943
17369,17120,0.8927088
12241,12692,0.23727943
12385,15136,0.70929325
18318,13343,0.70929325
13353,11528,0.70929325
18821,21039,0.70929325
13205,10184,0.8927088
15134,12163,0.28604853
10352,18739,0.70929325
17211,18576,0.70929325
13469,14009,0.8927088
10686,11488,0.70929325
12102,11172,0.91011703
12514,10682,0.32154632
16381,11923,0.70929325
11101,10082,0.70929325
18131,10902,0.70929325
12856,11911,0.70929325
10490,18719,0.5258777
11779,12160,0.70929325
11983,22602,0.70929325
17681,19159,0.70929325
17997,12172,0.8927088
17429,11940,0.70929325
17705,24619,0.5258777
21858,13816,0.70929325
14807,18602,0.8927088
14887,21823,0.70929325
10849,16211,0.22928448
21484,10352,0.70929325
10330,20066,0.105240025
16573,13177,0.70929325
20087,19013,0.44187528
15747,16322,0.8927088
16247,11120,0.70929325
10960,10410,0.70929325
23782,12045,0.70929325
20346,10752,0.70929325
10359,22150,0.70929325
10045,20216,0.70929325
20155,14290,0.70929325
22443,10747,0.70929325
19367,24607,0.8927088
11478,19114,0.3771339
16854,16318,0.8927088
23125,23125,0.5258777
13762,15904,0.70929325
10552,21940,0.23727943
22096,21170,0.5258777
17790,10686,0.70929325
10601,18088,0.45464727
12040,17635,0.70929325
13796,16527,0.70929325
13723,10189,0.70929325
22325,17840,0.70929325
13143,12386,0.105240025
10693,10693,0.5258777
11444,10917,0.70929325
10552,10082,0.35788086
12899,21135,0.18713795
19147,12739,0.70929325
19262,23449,0.2684463
10737,11905,0.31692415
19365,16141,0.70929325
10580,13886,0.112910494
22263,12221,0.70929325
14141,13530,0.24041097
13534,14584,0.70929325
10356,11344,0.8927088
16897,19611,0.70929325
12632,11097,0.8927088
14156,12584,0.8927088
14455,10763,0.8927088
12263,24692,0.8927088
22476,22476,0.5258777
11673,11091,0.47142175
10816,10042,0.38982323
20589,10496,0.70929325
19260,13287,0.70929325
10491,12604,0.70929325
12256,15255,0.41752592
17088,15438,0.8927088
22635,22635,0.5258777
14822,18190,0.70929325
15933,15315,0.70929325
18978,17810,0.70929325
19301,20640,0.5258777
23374,15443,0.70929325
17665,12366,0.70929325
10287,20193,0.70929325
12977,18917,0.70929325
14897,13500,0.5258777
10575,24768,0.6114883
11573,10285,0.20729122
13447,10758,0.70929325
12005,11865,0.99823
10740,13058,0.70929325
13198,17831,0.70929325
21110,12737,0.70929325
11103,12577,0.56054944
13818,16785,0.8927088
19712,12688,0.8927088
18278,10753,0.7308803
11686,10972,0.70929325
14883,12644,0.70929325
11056,21508,0.59202564
11868,24754,0.48535195
10682,11850,0.26984268
10140,15513,0.22765608
16836,11523,0.70929325
10852,23391,0.70929325
11254,11850,0.13698278
13790,12291,0.70929325
12221,13886,0.8927088
19161,10128,0.8927088
19108,13851,0.8927088
11777,17835,0.70929325
10525,14050,0.4490468
11692,11921,0.70929325
10587,11203,0.8927088
10659,22990,0.22104043
11312,10078,0.80338275
22976,22488,0.70929325
23160,13008,0.34246215
10729,20753,0.70929325
14266,11020,0.336034
10964,24194,0.31458244
22291,22451,0.5258777
12176,17837,0.22928448
14566,18123,0.70929325
13326,22529,0.8927088
13099,14443,0.19091819
21602,24674,1.0
15409,10892,0.5258777
12449,19068,1.0
13068,12137,0.70929325
14144,10679,0.26704252
16507,24909,0.8927088
11984,13689,0.70929325
12179,22518,1.0
22086,19110,0.8927088
14463,10496,0.70929325
20427,15343,0.34246215
22145,17033,0.70929325
20847,15191,0.8927088
10607,16290,0.12036487
10917,10375,0.8927088
20362,14350,0.70929325
17163,17163,0.5258777
12644,11635,0.30500263
17449,10991,0.3762038
11329,16196,0.26563126
13500,17066,0.8927088
10661,23523,0.70929325
11016,11689,0.67122334
10660,11532,0.70929325
19713,10776,0.34246215
17208,12707,0.70929325
12569,11160,0.70929325
17041,11448,0.70929325
16370,10567,0.70929325
23372,13328,0.8927088
14976,11120,0.6141554
13898,18218,0.70929325
22093,18978,0.70929325
11149,10036,0.53215337
22131,11619,0.70929325
20156,11261,0.23884983
13079,12093,1.0
10522,12947,0.18713795
10742,11499,0.70929325
12529,11265,0.44975337
10667,20882,0.12036487
10038,11061,0.30255252
10343,24111,0.22104043
10958,22056,0.8927088
12910,13839,0.70929325
11556,22799,0.70929325
10303,20149,0.6041105
11190,16534,0.8927088
10217,10452,0.8927088
11696,24902,0.54427516
23808,10207,0.70929325
20830,10866,0.70929325
16612,10023,0.8927088
11865,17235,0.70929325
11062,24346,0.8927088
10038,21107,0.70929325
11159,15330,0.70929325
11638,13696,0.70929325
13798,11430,0.5003397
13994,10648,0.70929325
10343,18011,0.34246215
17623,20195,0.5258777
22316,15989,0.70929325
10974,16026,0.70929325
11490,17320,0.70929325
20192,12269,0.8927088
15496,17545,0.8927088
16276,19682,0.70929325
18210,10237,0.102632985
10685,15540,0.70929325
14295,11135,0.24503988
13301,18349,0.70929325
19434,10898,0.70929325
23100,10024,0.8927088
15107,20259,0.8927088
11692,10961,0.32382748
15789,19532,0.8927088
10974,14939,0.70929325
13723,11523,0.70929325
15915,22537,0.70929325
17895,24454,0.70929325
19392,21609,0.8927088
10021,11406,0.70929325
21733,12530,0.8927088
21383,18157,0.5258777
20333,15442,0.14603025
16870,10499,0.5258777
11727,10312,0.20373932
15343,12380,0.37806073
13876,13556,0.8927088
12020,15561,0.70929325
12703,11869,0.23251149
10820,20134,0.8927088
17599,10272,1.0
12216,18092,0.70929325
10905,12200,0.8927088
14157,18893,0.70929325
13750,15237,0.42148134
12652,10653,0.70929325
13464,19190,0.31340376
22175,15457,0.70929325
19755,13514,0.70929325
14817,20165,0.70929325
11488,10271,0.70929325
14425,24017,0.8927088
10393,11150,0.27535564
14807,12383,0.8927088
10352,15513,0.39070675
19329,14339,0.70929325
10700,19812,0.70929325
10517,11869,0.45395365
18011,13401,0.70929325
10985,10472,0.95016295
11670,13401,0.47784472
14200,12868,0.70929325
10011,24691,0.32268935
20738,10550,0.70929325
18864,16374,0.5258777
10458,10701,0.8927088
10873,11994,0.102632985
13922,10660,0.8927088
14061,22169,0.70929325
10752,12249,0.8927088
13950,13950,0.5258777
15409,17575,0.1
11961,24473,0.5258777
10961,24189,0.70929325
20858,18098,0.70929325
10274,14376,0.70929325
13752,12581,0.70929325
10113,13480,0.48037085
15294,13153,0.70929325
13370,13090,0.70929325
10848,13845,0.70929325
17028,16018,0.70929325
14125,22862,0.70929325
10079,10391,0.8927088
10941,10356,0.8927088
10902,11204,0.70929325
11178,14121,0.23727943
11828,15887,0.25108844
10845,14176,1.0
18537,19440,0.5258777
11561,24149,0.36282703
12267,14786,0.70929325
23187,22048,0.70929325
13098,10112,0.70929325
17866,13855,0.8927088
18588,11020,0.8927088
11299,15065,1.0
19263,13126,1.0
13203,19482,0.8927088
16190,10356,0.5258777
16048,19052,0.70929325
16737,13141,0.9843766
14368,13999,0.70929325
12291,16458,0.8927088
12454,24123,0.105240025
14231,17813,0.8927088
19450,15279,0.70929325
13101,13173,0.70929325
13314,13028,0.70929325
10608,10120,0.47847852
22359,21721,0.8927088
13048,20115,0.38173598
19575,13072,0.70929325
15420,10216,0.8927088
22609,10679,0.70929325
10930,19840,0.8927088
10778,11138,0.33711627
13521,13191,0.70929325
10217,10285,0.70929325
11901,11901,0.5258777
11316,22807,0.8927088
15861,10491,0.70929325
12571,16812,0.27535564
16427,11984,0.70929325
15561,13031,0.70929325
11147,15499,0.35079712
16024,24589,0.25406164
10020,16212,0.70929325
11270,22780,0.28865558
16808,12237,0.8927088
14826,17770,0.70929325
17879,17879,0.5258777
10752,12537,0.6401328
11694,10842,0.49917144
13048,17784,0.2613517
12931,11811,0.8927088
19032,12188,0.70929325
13087,13343,0.5258777
13252,16030,1.0
12909,10562,0.8927088
16244,10873,0.70929325
11620,23740,0.3558762
18964,16103,0.70929325
10044,12279,0.70929325
15296,12421,0.70929325
18757,11206,0.70929325
13682,12874,0.70929325
10239,22642,0.5558659
23951,11203,0.8927088
22871,17931,0.70929325
12216,11122,0.5258777
10842,20774,0.8927088
19657,18722,0.70929325
15028,14962,0.70929325
10220,10295,0.34246215
17272,13430,0.70929325
18431,23880,0.5258777
13708,20124,0.70929325
16937,14028,0.5258777
15469,14165,0.59733033
11080,13699,1.0
12346,15513,0.52428526
20259,12137,0.70929325
13585,22095,0.70929325
12529,19685,0.23090291
13690,16779,0.22928448
15267,12419,0.102632985
12221,24899,0.26563126
10113,14419,0.26278594
20247,13063,0.70929325
20618,18618,0.34246215
18073,17673,0.70929325
12407,19285,0.31340376
11848,18487,0.23411037
12294,17838,0.7129721
10957,17838,0.5352363
11724,12176,0.70929325
12791,19705,0.102632985
10032,14927,0.70929325
13456,15141,0.5258777
20214,14467,0.70929325
10595,12045,0.6647275
14123,11689,0.70929325
12843,19441,0.8927088
15407,10045,0.5258777
17267,16505,0.8927088
13798,20041,0.70929325
14314,14314,0.5258777
11383,17652,0.70929325
18314,12298,0.70929325
18567,24611,0.5258777
10681,23420,0.45671725
11411,11648,0.70929325
10559,11994,0.8112386
10778,13628,1.0
15275,12140,0.70929325
13350,17955,0.5258777
20750,10820,0.70929325
18487,24715,0.8927088
11939,15479,0.105240025
10182,20726,0.33711627
10639,10941,0.27806965
17616,11740,0.8927088
11084,21823,0.70929325
14231,10391,0.70929325
14703,12749,0.8927088
18114,22458,0.70929325
15786,14238,0.105240025
10550,23137,0.38173598
10296,10237,0.13234034
14443,10032,0.70929325
16812,14951,0.70929325
10160,19147,0.70929325
16775,22317,0.8927088
22994,24857,0.70929325
20884,16212,0.70929325
10503,21382,0.8927088
18992,11676,0.34246215
19719,18385,0.70929325
10266,11984,0.67786163
11172,21137,0.5150757
12388,15275,0.70929325
13309,24660,0.80979455
11867,11061,0.70929325
12105,23002,0.70929325
13800,13361,0.70929325
14887,18771,0.8927088
15568,20342,0.8927088
21819,13095,0.8927088
13186,16281,0.70929325
11143,22723,0.102632985
13894,10343,0.99725145
12837,12137,0.70929325
17939,12739,0.70929325
10013,16282,0.70929325
19114,19114,0.5258777
11107,11465,0.617171
11076,17464,0.105240025
17786,10306,0.70929325
11678,11994,0.70929325
11948,15589,0.26984268
10619,20414,0.70929325
10264,12393,0.70929325
12491,24915,0.32268935
18026,20538,0.5258777
15864,11859,0.8927088
19148,20422,0.23727943
10389,11728,0.8927088
10388,13072,0.30500263
11729,11523,0.21596782
10285,11867,0.43300477
19594,21026,0.70929325
11862,10172,0.95501643
15458,16372,0.70929325
21550,11178,0.70929325
20064,11047,0.8927088
10789,11576,0.18903482
13376,10425,0.8927088
15715,15950,0.70929325
10042,15562,0.33166015
20942,24313,0.70929325
17444,15985,0.34246215
10712,16625,0.35284045
13206,23204,0.24656503
15649,17780,0.70929325
13284,11906,0.38536087
19091,19112,0.5258777
13830,14939,0.70929325
10156,15499,0.8927088
11698,10108,0.70929325
10668,17223,0.70929325
12726,22866,0.70929325
11528,15098,0.70929325
13798,18586,0.70929325
11172,14038,0.70929325
19279,19279,0.5258777
19541,20051,0.8927088
14066,17406,0.20194532
12722,15978,0.70929325
16308,21693,0.70929325
21873,19010,0.5258777
11406,15166,0.58661246
19314,19137,0.70929325
12838,14401,0.70929325
10552,17780,0.7385717
11337,11463,0.19091819
18292,13162,0.5258777
13244,10926,0.8927088
14860,13072,0.44975337
14076,14050,0.35385624
11047,10991,0.70929325
11631,10148,0.6076309
15619,12104,0.5258777
19349,14986,0.70929325
19994,15797,0.70929325
12920,16959,0.3338561
14241,15827,0.70929325
21620,16936,0.5258777
22459,13592,0.8927088
14748,15352,0.70929325
11132,23367,0.13698278
19425,17552,0.9843766
13435,12140,0.70929325
20848,10669,0.8927088
18616,17179,0.8927088
17938,10027,0.5258777
11653,10023,0.70929325
12277,13191,0.8927088
11409,12118,0.70929325
10501,20735,0.70929325
12037,13303,0.5258777
13464,11729,0.3435185
11948,13381,0.25845975
12538,22843,0.27261353
14241,17202,0.20013909
12005,12139,0.5660624
18640,13614,0.70929325
13394,23804,0.70929325
21498,17251,0.5258777
10075,17585,0.7060987
17328,21064,0.8927088
11730,14106,0.70929325
19098,16235,0.70929325
23754,14056,0.70929325
10274,14478,0.12036487
22374,18719,0.5258777
15941,13824,0.70929325
17304,14564,0.5258777
24224,14279,0.70929325
22085,10147,0.9843766
11756,12445,0.42226538
21564,17247,0.70929325
16906,11462,0.7323396
12895,10154,0.23411037
13178,19327,0.3771339
17835,21320,0.70929325
10166,10115,0.70929325
19642,23353,0.70929325
